"id";"nome";"endereco_id"
5851;"ALDO DA TOFORI PADRE EMEF
                    ";4371
5852;"ALEGRIA CEI
                    ";4372
5853;"ALEGRIA DO SABER CENTRO EDUCACIONAL
                    ";4373
5854;"ALEXANDRE CORREIA PROF EMEI
                    ";4374
5855;"ALICERCE COLEGIO
                    ";4375
5856;"ALVARENGA CEU
                    ";4376
5857;"ALVARENGA CEU CEI
                    ";4376
5858;"ALVARENGA CEU EMEI
                    ";4376
5859;"AMADOR E CATHARINA SAPORITO AUGUSTO
                    ";4377
5860;"AME
                    ";4378
5861;"AMELIA MONCON RAMPONI PROFESSORA
                    ";4379
5862;"AMELIA RODRIGUES DE OLIVEIRA PROFA EMEF
                    ";4380
5863;"AMERICANOPOLIS
                    ";4381
5864;"AMERICANOPOLIS ESCOLA ADVENTISTA DE
                    ";4382
5865;"ANA CLAUDINA FERRAZ ALMEIDA CRECHE
                    ";4383
5866;"ANA MARIA ALVES BENETTI PROFESSORA EMEF
                    ";4384
5867;"ANALISE COLEGIO UNIDADE I
                    ";4385
5868;"ANGELA MARIA FERNANDES CEI
                    ";4386
5869;"ANGELO MENDES DE ALMEIDA DOUTOR
                    ";4387
5870;"ANGLICANA RENATA EUGENIA RODRIGUES CEI UNIDADE IV MORUMBI
                    ";4388
5871;"ANHANGUERA EMEI
                    ";4389
5872;"ANJO PEQUENINO CEI INDIRETA
                    ";4390
5873;"ANNE SULLIVAN EMEE
                    ";4391
5874;"ANTENOR NASCENTES EMEF
                    ";4392
5875;"ANTONIO CARLOS ABREU SODRE DR EMEF
                    ";4393
5876;"ANTONIO DE SAMPAIO DORIA PROF EMEF
                    ";4374
5877;"AQUARELA DOS SONHOS CENTRO EDUCACAO E RECREACAO INFANTIL
                    ";4394
5878;"ARCA ESCOLA
                    ";4395
5879;"ARCOBALENO COLEGIO
                    ";4396
5880;"ARMANDO ARRUDA PEREIRA EMEF
                    ";4397
5881;"ARRASTAO
                    ";4398
5882;"ARRASTAO MOVIMENTO DE PROMOCAO HUMANA CRECHE
                    ";4398
5883;"ARTE E MAGIA ESCOLA DE EDUCACAO INFANTIL
                    ";4399
5884;"ARTHUR BAPTISTA DA LUZ EMEI
                    ";4400
5885;"ARTHUR WOLFF NETTO PROFESSOR
                    ";4401
5886;"ARY PARREIRAS ALMIRANTE EMEF
                    ";4402
5887;"ARY TORRES ESCOLA SENAI
                    ";4403
5888;"ASSIS CHATEAUBRIAND
                    ";4404
5889;"ASSIS CHATEAUBRIAND EMEI
                    ";4405
5890;"ASSOCIACAO AO MENOR EXCEPCIONAL AME
                    ";4378
5891;"ASSOCIACAO TRAVESSIA
                    ";4406
5892;"AUGUSTO DE OLIVEIRA CENTRO DE EDUCACAO INFANTIL
                    ";4407
5893;"AYRES NETO DOUTOR
                    ";4408
5894;"AYRTON SENNA DA SILVA EMEI
                    ";4409
5895;"B E B BABY LOUNGE ESCOLA DE EDUCACAO INFANTIL
                    ";4410
5896;"BABY CARE BERCARIO E EDUCACAO INFANTIL
                    ";4411
5897;"BABY MODULUS ESCOLA DE EDUCACAO INFANTIL
                    ";4412
5898;"BABY NURSE ESCOLA DE EDUCACAO INFANTIL
                    ";4413
5899;"BABY VILLAGE BERCARIO E ESCOLA DE EDUCACAO INFANTIL
                    ";4414
5900;"BALNEARIO MAR PAULISTA CEI
                    ";4415
5901;"BEBE E COMPANHIA EDUCACAO BASICA
                    ";4416
5902;"BEIJA FLOR AMARELO HOTELZINHO
                    ";4417
5903;"BELO FUTURO INTERNACIONAL COLEGIO UNIDADE II
                    ";4418
5904;"BENTO PEREIRA DA ROCHA PROFESSOR
                    ";4419
5905;"BERCARIO ATELIE CASA AMARELA
                    ";4420
5906;"BERGAMIM COLEGIO
                    ";4421
5907;"BLUE SKY ESCOLA DE EDUCACAO INFANTIL
                    ";4422
5908;"BOM SONINHO BERCARIO E RECREACAO INFANTIL
                    ";4423
5909;"BORBA GATO EMEI
                    ";4424
5910;"BOSQUE FELIZ COLEGIO
                    ";4425
5911;"BRASIL COLEGIO
                    ";4426
5912;"BRIGADEIRO FARIA LIMA EXTERNATO
                    ";4427
5913;"BRYAN BIGUINATI CEI
                    ";4350
5914;"CACILDA BECKER EMEF
                    ";4428
5915;"CADEM COLEGIO
                    ";4429
5916;"CAMBALHOTA ESCOLINHA CENTRO DE RECREACAO INFANTIL
                    ";4430
5917;"CAMINHAR CENTRO DE EDUCACAO INFANTIL
                    ";4431
5918;"CAMINHO DO MAR CEU CEI
                    ";4432
5919;"CAMINHO DO MAR CEU EMEI
                    ";4432
5920;"CAMINHO DO MAR DULCE SALLES CUNHA BRAGA PROF CEU
                    ";4432
5921;"CAMINHO DO SABER COLEGIO
                    ";4433
5922;"CAMINHO ILUMINADO ESCOLA
                    ";4434
5923;"CAMINHO ILUMINADO ESCOLA DE EDUCACAO INFANTIL
                    ";4435
5924;"CAMPO LIMPO CCI
                    ";4436
5925;"CAMPO LIMPO CEU CEI
                    ";4437
5926;"CAMPO LIMPO CEU EMEI
                    ";4437
5927;"CAMPO LIMPO EMEI
                    ";4438
5928;"CAMPO LIMPO IV CENTRO DE EDUCACAO INFANTIL
                    ";4439
5929;"CAMPO LIMPO V CENTRO DE EDUCACAO INFANTIL
                    ";4440
5930;"CAMPO LIMPO VI EMEI
                    ";4441
5931;"CANTINHO DA CRIANCA CRECHE
                    ";4442
5932;"CANTOS DO AMANHECER CEU
                    ";4443
5933;"CANTOS DO AMANHECER CEU CEI
                    ";4443
5934;"CANTOS DO AMANHECER CEU EMEF
                    ";4443
5935;"CANTOS DO AMANHECER CEU EMEI
                    ";4443
5936;"CAPE
                    ";662
5937;"CARLOS AUGUSTO DE FREITAS VILLALVA JUNIOR DOUTOR
                    ";4432
5938;"CARLOS AUGUSTO DE QUEIROZ ROCHA EMEF
                    ";4444
5939;"CARLOS DE ANDRADE RIZZINI EMEF
                    ";4445
5940;"CARLOS DE LAET EMEI
                    ";4446
5941;"CARMEM MENDES CONCEICAO
                    ";4447
5942;"CARMEN RODRIGUES CEI
                    ";4448
5943;"CARROSSEL ENCANTADO CEI
                    ";4449
5944;"CASA DA CRIANCA E DO ADOLESCENTE
                    ";4450
5945;"CASA DO SABER BERCARIO E EDUCACAO INFANTIL
                    ";4451
5946;"CASA DOS CURUMINS
                    ";4452
5947;"CASA PADRE RAFAEL CENTRO DE EDUCACAO INFANTIL
                    ";4385
5948;"CASA SAO JOSE LAR DA INFANCIA
                    ";4453
5949;"CASIMIRO DE ABREU EMEI
                    ";4454
5950;"CASINHA PEQUENINA ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL
                    ";4418
5951;"CASTELO RATIMBUM ESCOLA
                    ";4455
5952;"CATULO DA PAIXAO CEARENSE EMEI
                    ";4456
5953;"CECAE CENTRO ESPEC EM CAPACITACAO APERF E EDUCACAO
                    ";4457
5954;"CEI ALGODAO DOCE
                    ";4458
5955;"CEI ANNABEL FORMIGA
                    ";4459
5956;"CEI BRINCANDO COM A GENTE
                    ";4460
5957;"CEI CANTINHO COLORIDO I
                    ";4461
5958;"CEI CANTINHO DA PAZ I
                    ";4462
5959;"CEI CANTINHO DA PAZ II
                    ";4463
5960;"CEI CONVENIADA PENTAGRAMA I
                    ";4464
5961;"CEI CORACAO DO SOL
                    ";4465
5962;"CEI CRAVINHO
                    ";4466
5963;"CEI ERENY LACERDA
                    ";4467
5964;"CEI ESPACO CRIANCA
                    ";4468
5965;"CEI GEORGE LIAN
                    ";4469
5966;"CEI HENRIQUE FERNANDES
                    ";4470
5967;"CEI LOURDINHA PINHEIRO
                    ";4471
5968;"CEI MAREZINHA
                    ";4472
5969;"CEI MASCOTE II
                    ";4351
5970;"CEI MUNDO DAS CRIANCAS
                    ";4473
5971;"CEI PAULINO BRANCO MARTINS
                    ";4474
5972;"CEI PENTAGRAMA VI
                    ";4475
5973;"CEI PEQUENOS GENIOS  LIRIO
                    ";4460
5974;"CEI SOL REI
                    ";4476
5975;"CEI TURMA DA TOUCA VI
                    ";4437
5976;"CEI TURMA DA TOUCA VII
                    ";4477
5977;"CEI VENHA CONOSCO IX
                    ";4478
5978;"CEI VIDA E ALEGRIA
                    ";4427
5979;"CEI VO MARIA
                    ";4479
5980;"CEJOLE
                    ";4480
5981;"CEL JTO A EE MEXICO
                    ";4481
5982;"CEL JTO A EE PLINIO NEGRAO
                    ";4482
5983;"CELSO FERREIRA SILVA PROF EMEI
                    ";4483
5984;"CENTRO COMUNITARIO CASTELINHO
                    ";4484
5985;"CENTRO DE  ENSINO GRAU TECNICO SANTO AMARO
                    ";4485
5986;"CENTRO DE ED INFANTIL CONVENIADA PENTAGRAMA IV
                    ";4486
5987;"CENTRO DE EDUCACAO DE EDUCACAO INFANTIL FERNANDO HENRIQUE ALEXANDRE SUZART
                    ";4487
5988;"CENTRO DE EDUCACAO INFANTIL ACUCENA JORGE LIAN
                    ";4488
5989;"CENTRO DE EDUCACAO INFANTIL ARCOIRIS
                    ";4489
5990;"CENTRO DE EDUCACAO INFANTIL AURINDO DOS SANTOS FREIRE
                    ";4490
5991;"CENTRO DE EDUCACAO INFANTIL BOA ESPERANCA II
                    ";4491
5992;"CENTRO DE EDUCACAO INFANTIL CAMINHAR COM AMOR UNIDADE I
                    ";4492
5993;"CENTRO DE EDUCACAO INFANTIL CAMINHAR VI
                    ";4493
5994;"CENTRO DE EDUCACAO INFANTIL CANTINHO DA FABIANA
                    ";4494
5995;"CENTRO DE EDUCACAO INFANTIL CIDADE AZUL
                    ";4495
5996;"CENTRO DE EDUCACAO INFANTIL CINTHIA ORTEGA
                    ";4496
5997;"CENTRO DE EDUCACAO INFANTIL CONDE LUIZ ZUNTA
                    ";4497
5998;"CENTRO DE EDUCACAO INFANTIL ELODI MARIA DAMACENA
                    ";4498
5999;"CENTRO DE EDUCACAO INFANTIL ELOYSE RODRIGUES
                    ";4499
6000;"CENTRO DE EDUCACAO INFANTIL FLAMBOYANT
                    ";4500
6001;"CENTRO DE EDUCACAO INFANTIL IRINEU II
                    ";4501
6002;"CENTRO DE EDUCACAO INFANTIL JORGINHO
                    ";4502
6003;"CENTRO DE EDUCACAO INFANTIL LOURDINHA PINHEIRO II
                    ";4503
6004;"CENTRO DE EDUCACAO INFANTIL MARIO CELESTINO TEIXEIRA
                    ";4504
6005;"CENTRO DE EDUCACAO INFANTIL MONT SINAI III
                    ";4505
6006;"CENTRO DE EDUCACAO INFANTIL NOVOS CAMINHOS
                    ";4506
6007;"CENTRO DE EDUCACAO INFANTIL OLIVEIRA
                    ";4507
6008;"CENTRO DE EDUCACAO INFANTIL PEQUENAS TURQUESAS II
                    ";4486
6009;"CENTRO DE EDUCACAO INFANTIL PEQUENOS GENIOS II
                    ";4508
6010;"CENTRO DE EDUCACAO INFANTIL PRO REI V ELDORADO
                    ";4509
6011;"CENTRO DE EDUCACAO INFANTIL REI DAVI
                    ";591
6012;"CENTRO DE EDUCACAO INFANTIL SANTA BERNADETTE
                    ";4510
6013;"CENTRO DE EDUCACAO INFANTIL SANTA ESCOLASTICA
                    ";4511
6014;"CENTRO DE EDUCACAO INFANTIL TEREZA ARAGAO
                    ";4512
6015;"CENTRO DE EDUCACAO INFANTIL TIA LILA
                    ";4513
6016;"CENTRO DE EDUCACAO INFANTIL TIO BUBE
                    ";4514
6017;"CENTRO DE EDUCACAO INFANTIL VENHA CONOSCO IV
                    ";4444
6018;"CENTRO DE EDUCACAO INFANTIL VERA ALVARENGA
                    ";4515
6019;"CENTRO DE EDUCACAO INFANTIL VERA ALVARENGA II
                    ";4516
6020;"CENTRO DE EDUCACAO INFANTIL VIVER E APRENDER I
                    ";4517
6021;"CENTRO DE EDUCACAO INFANTIL VO ZEFA
                    ";4518
6022;"CENTRO DE EDUCACAO INFANTIL VOVO MARIA
                    ";4519
6023;"CENTRO DE EDUCACAO INFANTIL VOVO MIRA
                    ";4520
6024;"CENTRO DE EDUCACAO INFANTIL VOVO PAULINA
                    ";4387
6025;"CENTRO DE EDUCACAO PIRAJUCARA
                    ";4521
6026;"CENTRO DE RECREACAO E EDUCACAO INFANTIL ACACIA AMARELA
                    ";4522
6027;"CENTRO EDUCACAO INFANTIL IRANI DA SILVA LUZIA
                    ";4523
6028;"CENTRO EDUCACIONAL  IMPERIO DAS LETRAS
                    ";4524
6029;"CENTRO EDUCACIONAL ASSISTENCIAL PROFISSIONALIZANTE CEAP
                    ";4525
6030;"CENTRO EDUCACIONAL DELEONI
                    ";4526
6031;"CENTRO EDUCACIONAL UNIFICADO PARAISOPOLIS ? PROFA MARISA MOTTA
                    ";4527
6032;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANDAGUACU
                    ";4528
6033;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL IRAPARA
                    ";4529
6034;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL JARDIM DAS PALMAS
                    ";4530
6035;"CETEC COLEGIO
                    ";4531
6036;"CHACARA SANTO ANTONIO DE EPSG COLEGIO UNIDADE
                    ";4532
6037;"CHAPEL SCHOOL
                    ";4533
6038;"CHAVE MAGICA ESCOLA DE EDUCACAO INFANTIL
                    ";4534
6039;"CID FRANCO VEREADOR CRECHE MUNICIPAL
                    ";4535
6040;"CIDADE ADEMAR III EMEI
                    ";4471
6041;"CIDADE VARGAS
                    ";4536
6042;"CIRANDINHA PROGRAMA DE DESENVOLVIMENTO INFANTIL
                    ";4537
6043;"CLARA SUITER COLEGIO
                    ";4538
6044;"CLOVIS DE OLIVEIRA PROFESSOR DOUTOR
                    ";4539
6045;"COLEGIO  AGNUS DEI  UNIDADE CANCIONEIRO
                    ";4540
6046;"COLEGIO ADVENTISTA DE PEDREIRA
                    ";4541
6047;"COLEGIO ANGLO ALANTE CHACARA SANTO ANTONIO
                    ";4542
6048;"COLEGIO ANGLO LEONARDO DA VINCI
                    ";4543
6049;"COLEGIO BABY EINSTEIN
                    ";4544
6050;"COLEGIO BETTER EDUCATION
                    ";4545
6051;"COLEGIO CAMINHOS E COLINAS
                    ";4525
6052;"COLEGIO CETA
                    ";4546
6053;"COLEGIO CPV
                    ";4410
6054;"COLEGIO DI STEFANO
                    ";4547
6055;"COLEGIO DIVERSAMENTE
                    ";4548
6056;"COLEGIO DIVINA PASTORA
                    ";4434
6057;"COLEGIO ECOPRIME
                    ";4549
6058;"COLEGIO GUARARAPES EIEFEM E TECNICO
                    ";4550
6059;"COLEGIO INTEGRADO JABAQUARA
                    ";4551
6060;"COLEGIO INTERAGIR
                    ";4552
6061;"COLEGIO JANJAO  ALBUQUERQUE
                    ";4553
6062;"COLEGIO JANJAO  ALBUQUERQUE
                    ";4554
6063;"COLEGIO LICEO SANTO AMARO ABADE
                    ";4555
6064;"COLEGIO MAGISTER
                    ";4556
6065;"COLEGIO MAIS  UNIDADE  VILA MASCOTE II
                    ";4557
6066;"COLEGIO MARIA MAE DO VERBO ENCARNADO
                    ";4558
6067;"COLEGIO MARQUES DE MONTE ALEGRE
                    ";4559
6068;"COLEGIO MULTI
                    ";4560
6069;"COLEGIO PARALELO
                    ";4561
6070;"COLEGIO POTIGUAR ENSINO FUNDAMENTAL
                    ";4562
6071;"COLEGIO PRAXIS  UNIDADE JABAQUARA
                    ";4543
6072;"COLEGIO QUIRON
                    ";4563
6073;"COLEGIO REDE DECISAO  UNIDADE VILA MASCOTE
                    ";4564
6074;"COLEGIO TALES DE MILETO
                    ";4565
6075;"COLEGIO UNIVERSO DO SABER
                    ";4566
6076;"COLEGIO VISCONDE DE PORTO SEGURO   CAMPUS PANAMBY
                    ";4567
6077;"COLEGIO VISCONDE DE PORTO SEGURO  CAMPUS VILA ANDRADE
                    ";4501
6078;"COLORINDO COM AMOR EI
                    ";4568
6079;"COMENDADOR ANTONIO CARLOS VIDEIRA CENTRO DE ED INFANTIL
                    ";4569
6080;"CONCORDIA COLEGIO
                    ";4570
6081;"COPO DE LEITE ESCOLA DE EDUCACAO E RECREACAO INFANTIL
                    ";4571
6082;"CORA CORALINA EMEI
                    ";4572
6083;"CRESCENTE CENTRO DE RECREACAO E EDUCACAO INFANTIL
                    ";4573
6084;"CRESCER SEMPRE ASSOCIACAO
                    ";4574
6085;"CRESCER SEMPRE ASSOCIACAO
                    ";4574
6086;"CRIACAO CRECHE PARTICULAR CONVENIADA
                    ";4565
6087;"CRIANCA E CIA ESCOLA DE EDUCACAO INFANTIL
                    ";4575
6088;"CRISTOVAO COLOMBO COLEGIO
                    ";4576
6089;"CRUZ E SOUZA EMEI
                    ";4577
6090;"DANDOLO FREDIANI PROFESSOR
                    ";4578
6091;"DE LUCA COLEGIO
                    ";4579
6092;"DIB AUDI
                    ";4580
6093;"DOCE INFANCIA BERCARIO E EDUCACAO INFANTIL
                    ";4581
6094;"DOGIVAL BARROS GOMES PROFESSOR
                    ";4582
6095;"DOMINGOS ESTELA ROSA ESCOLA
                    ";4583
6096;"DOMINGOS QUIRINO FERREIRA CORONEL
                    ";4553
6097;"DOMINGOS RUFINO DO SOUZA CEI DIRETO
                    ";4584
6098;"DOMINUS VIVENDI COLEGIO EIFM
                    ";4585
6099;"DON AGNELO ROSSI CARDEAL CEU
                    ";4437
6100;"DORINA NOWILL PROFESSORA EMEI
                    ";4513
6101;"DUGLAS TEIXEIRA MONTEIRO PROFESSOR
                    ";4472
6102;"DULCE CARNEIRO PROFESSORA
                    ";4586
6103;"EAG EAG COLEGIO TECNICO
                    ";4587
6104;"ECO EDUCACAO INFANTIL E BERCARIO
                    ";4588
6105;"EDMEA ATTAB PROFESSORA
                    ";4589
6106;"ELITE REDE DE ENSINO
                    ";4590
6107;"ELVIRA BRANDAO COLEGIO
                    ";4591
6108;"ELZA MAIA COSTA FREIRE PROFA EMEF
                    ";4592
6109;"EMANOEL ALVES DE ARAUJO ARTISTA PLASTICO
                    ";4593
6110;"EMEF SOCRATES BRASILEIRO SAMPAIO DE SOUSA VIEIRA DE OLIVEIRA
                    ";4519
6111;"EMEI JARDIM AMERICANOPOLIS
                    ";4417
6112;"EMEI PERIMETRAL I
                    ";4488
6113;"EMEI PIRAJUSSARA
                    ";4594
6114;"EMILIE DE VILLENEUVE COLEGIO
                    ";4595
6115;"EMILIO ANTONIO DE CARVALHO CEI
                    ";4596
6116;"EQUILIBRIO ESCOLA
                    ";4597
6117;"ESCOLA ALEF PERETZ
                    ";4598
6118;"ESCOLA AQUARELA DO BRASIL
                    ";4442
6119;"ESCOLA BILINGUE PUERI DOMUS UNIDADE I ?VERBO DIVINO
                    ";4599
6120;"ESCOLA BUSCANDO HORIZONTES
                    ";4600
6121;"ESCOLA CRESCENTE
                    ";4573
6122;"ESCOLA DADA BABY
                    ";4601
6123;"ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL TRA LA LA
                    ";4602
6124;"ESCOLA DE EDUCACAO INFANTIL J B MONTEIRO LOBATO
                    ";4603
6125;"ESCOLA DE EDUCACAO INFANTIL MIMAR
                    ";4604
6126;"ESCOLA DE EDUCACAO INFANTIL PORTAL DO MORUMBI
                    ";4410
6127;"ESCOLA DE EDUCACAO INFANTIL RECANTO DOS ANJOS
                    ";4549
6128;"ESCOLA DE EDUCACAO INFANTIL SABIDINHO
                    ";4605
6129;"ESCOLA DE EDUCACAO INFANTIL SONHO DE CRIANCA
                    ";4606
6130;"ESCOLA DE RECREACAO INFANTIL CASTELO DOS SONHOS
                    ";4607
6131;"ESCOLA EDUCACAO INFANTIL POR DO SOL
                    ";4608
6132;"ESCOLA FADELITO
                    ";4609
6133;"ESCOLA FADELITO
                    ";4610
6134;"ESCOLA FLOR DA VIDA EDUCACAO E LAZER
                    ";4418
6135;"ESCOLA FRATERNO
                    ";4611
6136;"ESCOLA GRAMADO
                    ";4612
6137;"ESCOLA LUMIAR MORUMBI
                    ";4613
6138;"ESCOLA MAIS
                    ";4614
6139;"ESCOLA MAIS   UNIDADE VILA ANDRADE
                    ";4615
6140;"ESCOLA MAIS  UNIDADE JARDIM  MARAJOARA
                    ";4616
6141;"ESCOLA MUNICIPAL DE EDUCACAO INFANTIL JARDIM MARIA LUIZA
                    ";4617
6142;"ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PEDREIRA I
                    ";4376
6143;"ESCOLA MUNICIPAL DE EDUCACAO INFANTIL VILA SANTA CATARINA
                    ";4618
